ID,Screen name,Foto Profil,Following,Following kurang 30,Followers,Followers lebih 1000,Tweet,Tweet kurang 50,Lokasi,URL,Deskripsi,Follower Ratio 2:1,Follower Ratio 50:1,Follower Ratio 100:1,Pola Aktivitas Akun,Usia Akun (bulan),Usia Akun kurang sama dengan 12,Rataan Tweet per Minggu,Retweet Ratio %,Retweet Ratio lebih sama dengan 60,Kategori
"1,11E+23",1,1,2046,0,1218,1,9597,0,1,0,0,1,0,0,1,19,0,280,93,1,1
"1,12E+23",1,0,436,0,391,0,4078,0,0,0,0,1,0,0,0,19,0,130,11,0,0
"1,13E+23",0,1,2169,0,2121,1,9238,0,1,1,1,1,0,0,0,19,0,81,86,1,0
"1,13E+23",0,0,19,1,11,0,331,0,0,0,1,1,0,0,0,19,0,8.1,89,1,0
"1,13E+23",0,1,573,0,388,0,5246,1,1,0,0,0,0,0,0,19,0,84,89,1,0
"1,13E+23",0,1,644,0,485,0,3309,0,0,1,1,0,0,0,0,19,0,25,89,1,0
"1,13E+23",1,1,699,0,594,0,485,0,0,0,1,0,0,0,0,19,0,21,89,1,0
"1,12E+23",0,1,106,0,12,0,94,0,1,0,0,0,0,0,0,19,0,110,91,1,0
"1,13E+23",0,1,115,0,63,0,461,0,1,0,1,1,0,0,0,19,0,200,91,1,0
"1,13E+23",0,0,766,0,148,0,3288,0,0,0,1,1,0,0,0,19,0,8.3,92,1,0
"1,12E+23",0,1,5000,0,2594,0,4865,0,0,1,0,0,0,0,0,19,0,5.1,92,1,0
"1,13E+23",0,0,504,0,82,1,2332,0,1,0,1,0,0,0,1,19,0,92,93,1,0
"1,12E+23",0,0,360,0,180,0,2159,0,1,0,1,1,0,0,0,19,0,13,94,1,0
"1,12E+23",1,1,1535,0,1460,1,7810,0,0,0,1,0,0,0,0,19,0,85,96,1,0
"1,13E+23",0,1,299,0,559,1,4548,0,1,1,1,0,0,0,1,19,0,1.4,100,1,0
"1,12E+23",1,0,244,0,58,0,1019,0,1,0,0,0,0,0,1,20,0,2.7,97,1,1
"1,13E+23",1,0,2424,0,6090,1,47213,0,0,0,0,0,0,0,1,20,0,2100,18,0,0
"1,13E+22",1,0,5941,0,6312,0,8608,0,0,0,0,0,0,0,0,20,0,9.8,43,0,0
"1,13E+23",0,0,13926,0,32210,1,51275,0,0,1,0,0,0,0,1,20,0,900,48,0,0
"1,13E+23",1,1,6444,0,6996,1,13745,0,1,0,0,0,0,0,1,20,0,370,94,1,1
"1,13E+23",0,1,1859,0,2208,1,484,0,1,0,0,0,0,0,0,20,0,10,5,0,0
"1,13E+23",1,1,89,0,5,0,605,0,1,0,1,0,0,0,0,20,0,24,100,1,1
"1,10E+23",1,0,170,0,1440,1,16127,0,0,1,0,0,0,0,1,20,0,120,46,0,1
"1,10E+23",1,1,58,0,15,0,271,0,0,1,0,0,0,0,0,20,0,5,20,0,0
"1,10E+23",1,1,1105,0,24,0,3,1,1,0,1,0,1,0,0,20,0,0,0,0,1
"1,11E+23",1,0,5,1,38,0,869,0,0,0,0,0,0,0,1,20,0,27,64,1,0
"1,11E+23",0,1,4265,0,4384,1,5023,0,1,0,0,0,0,0,0,20,0,550,1,0,0
"1,11E+23",1,0,780,0,245,0,636,0,1,1,1,0,0,0,1,20,0,52,86,1,1
"1,12E+23",0,1,173,0,57,0,1189,0,1,0,1,0,0,0,0,20,0,15,76,1,0
1102506192574734336,1,1,18,1,2,0,15,1,0,0,1,0,0,0,0,20,0,6.2,76,1,0
"1,11E+23",0,1,44,1,49,0,581,0,0,0,1,0,0,0,0,20,0,560,77,1,0
1264946103025192960,0,0,79,0,18,0,302,0,1,0,1,1,0,0,0,20,0,15,77,1,0
"1,11E+23",0,1,123,0,718,1,37300,0,0,1,1,1,0,0,0,20,0,0.19,78,1,0
"1,12E+23",0,1,719,0,694,0,1297,0,0,0,1,0,0,0,0,20,0,23,78,1,0
"1,11E+23",0,1,150,0,38,0,1151,0,1,0,1,1,0,0,0,20,0,560,79,1,0
"1,12E+23",0,0,325,0,245,0,1969,0,0,1,1,1,0,0,0,20,0,0.77,79,1,0
"1,12E+23",0,0,97,0,12,0,691,0,1,0,1,0,0,0,0,20,0,180,80,1,0
"1,11E+23",0,1,109,0,70,0,659,0,1,1,1,1,0,0,0,20,0,0.91,80,1,0
"1,12E+23",0,0,1901,0,595,1,18943,0,1,0,0,0,0,0,1,20,0,3.1,81,1,0
"1,09E+23",0,0,129,0,34,0,593,0,0,0,0,1,0,0,1,20,0,14,83,1,0
"1,11E+23",1,1,58,0,284,0,1896,0,0,1,1,0,0,0,0,20,0,0.45,83,1,0
"1,22E+23",0,1,500,0,20,0,1023,0,0,0,0,1,0,0,0,20,0,7,84,1,0
"1,20E+23",1,0,0,1,244,0,12000,0,1,0,1,0,0,0,1,20,0,450,85,1,0
"1,12E+23",0,0,584,0,167,0,3509,0,1,0,0,0,0,0,0,21,0,200,6,0,0
"1,12E+23",0,1,525,0,15434,1,507,0,0,0,0,0,0,0,1,21,0,47,49,0,0
"1,12E+23",1,1,3707,0,4264,1,7726,0,1,1,0,0,0,0,1,21,0,9.4,44,0,1
"1,12E+23",0,0,940,0,409,0,7668,0,1,0,0,1,0,0,0,21,0,45,23,0,0
"1,12E+23",1,1,3286,0,11639,1,8806,0,0,0,0,0,0,0,0,21,0,180,30,0,0
"1,11E+22",0,0,962,0,281,0,9046,0,1,0,1,0,0,0,0,21,0,25,67,1,1
"1,11E+23",1,1,1785,0,600,0,1872,0,1,0,0,1,0,0,0,21,0,93,22,0,0
"1,12E+23",1,0,6498,0,6865,1,9008,0,0,0,0,0,0,0,1,21,0,530,10,0,0
"1,12E+23",1,1,61,0,19,0,35,1,1,0,0,0,0,0,1,21,0,3600,94,1,1
"1,12E+23",1,1,98,0,26,0,31,1,0,0,0,0,0,0,1,21,0,85,80,1,1
"1,09E+23",1,0,450,0,233,0,4408,0,0,0,0,1,0,0,1,21,0,100,6,0,0
"1,09E+23",0,1,194,0,35,0,8723,0,1,0,0,0,0,0,1,21,0,46,100,1,0
"1,11E+23",0,1,569,0,640,0,8757,0,1,1,1,0,0,0,0,21,0,0.21,71,1,0
"1,09E+22",0,0,69,0,30,0,558,0,1,0,1,1,0,0,0,21,0,140,72,1,0
1288778099316801537,1,1,974,0,854,0,4466,0,0,0,0,1,0,0,0,21,0,14,72,1,0
"1,11E+23",1,1,269,0,135,0,2471,0,1,0,1,1,0,0,0,21,0,12,72,1,0
1107587420982116352,0,1,79,0,6,0,102,0,0,0,0,0,0,0,0,21,0,11,73,1,0
"1,10E+23",0,1,1207,0,1237,1,2327,0,1,1,1,0,0,0,0,21,0,8.9,75,1,0
"1,11E+23",0,0,866,0,158,0,5544,0,0,0,0,0,0,0,1,21,0,12,75,1,0
"1,11E+23",0,0,138,0,140,0,8146,0,0,0,1,0,0,0,0,21,0,8.6,75,1,0
"1,10E+22",1,1,858,0,647,0,609,0,1,1,1,0,0,0,0,21,0,100,75,1,0
"1,10E+23",0,0,2373,0,1948,1,8286,0,0,0,1,0,0,0,1,21,0,15,76,1,0
"1,10E+23",1,1,1999,0,5397,1,61832,0,1,0,1,0,0,0,1,22,0,1400,40,0,1
"1,10E+23",1,1,4469,0,1461,1,39099,0,0,1,0,0,0,0,1,22,0,98,100,1,1
"1,10E+23",1,1,4580,0,97902,1,115136,0,1,1,0,0,0,0,1,22,0,5800,0,0,1
"1,11E+23",0,1,443,0,477,0,6433,0,1,0,0,0,0,0,1,22,0,27,62,1,1
"1,10E+23",1,1,1473,0,322,0,920,0,1,0,0,0,0,0,1,22,0,1.7,59,0,1
"1,11E+23",0,0,788,0,1706,1,3910,0,0,0,0,0,0,0,0,22,0,15,15,0,0
"1,11E+23",0,1,204,0,31,0,235,0,0,0,0,0,0,0,0,22,0,1.7,36,0,0
"1,09E+23",1,1,277,0,278,0,7997,0,0,0,0,0,0,0,1,22,0,72,4,0,0
"1,09E+23",1,1,431,0,373,0,23308,0,1,0,1,1,0,0,1,22,0,610,99,1,1
"1,09E+23",0,1,68,1,43,0,573,0,0,0,1,1,0,0,0,22,0,15,67,1,0
"1,10E+23",1,1,288,0,254,0,894,0,1,0,1,0,0,0,0,22,0,11,69,1,0
"1,10E+23",0,1,1283,0,1516,0,119071,0,0,0,1,0,0,0,0,22,0,59,70,1,0
"1,10E+23",0,1,240,0,129,0,4955,0,0,1,0,1,0,0,0,22,0,13,70,1,0
"1,10E+23",0,0,140,0,100,0,2439,0,0,0,1,0,0,0,0,22,0,1.2,71,1,0
"1,09E+23",1,1,437,0,20134,1,30507,0,1,0,0,0,0,0,1,23,0,95,0,0,1
"1,09E+23",1,1,78,0,12,0,192,0,1,0,1,0,0,0,0,23,0,1.9,6,0,0
"1,03E+23",1,1,908,0,411,0,210,0,0,1,0,1,0,0,0,23,0,1.5,26,0,0
"1,09E+23",1,0,2315,0,9733,1,41231,0,1,0,0,0,0,0,1,23,0,750,5,0,0
"1,10E+23",0,0,4945,0,1211,1,1476,0,0,0,0,0,0,0,0,23,0,91,23,0,0
"1,10E+23",0,1,783,0,514,0,309,0,0,0,0,0,0,0,0,23,0,29,11,0,0
"1,10E+23",0,0,4184,0,4356,1,14843,0,0,0,0,0,0,0,0,23,0,32,87,1,1
"1,09E+23",0,0,23,1,5,0,3,1,1,0,0,0,0,0,1,23,0,0.21,100,1,1
"1,08E+23",1,0,1224,0,1168,1,16997,0,0,1,0,1,0,0,1,23,0,130,14,0,1
"1,07E+23",1,1,271,0,19,0,992,0,1,0,1,0,0,0,1,23,0,12,39,0,1
"1,07E+23",1,0,105,0,45,0,911,0,1,0,0,1,0,0,0,23,0,12,4,0,0
"1,07E+23",1,0,331,0,933,0,218543,0,1,0,0,0,0,0,1,23,0,4600,99,1,1
"1,07E+23",0,1,768,0,1246,1,44222,0,1,0,0,0,0,0,0,23,0,540,54,0,0
"1,08E+23",1,1,299,0,95,0,3755,0,1,0,1,0,0,0,1,23,0,140,74,1,0
"1,09E+23",0,1,688,0,801,1,56357,0,0,1,1,0,0,0,0,23,0,320,62,1,0
1084557086162210816,0,1,880,1,1025,1,10871,0,0,1,1,0,0,0,0,23,0,51,62,1,0
"1,09E+23",1,1,746,0,997,1,6196,0,0,1,1,0,0,0,0,23,0,1.2,62,1,0
"1,09E+23",0,1,158,0,151,0,13180,0,0,0,0,0,0,0,0,23,0,3.6,63,1,0
1090217079284817920,1,1,122,0,15,0,605,0,1,0,1,0,0,0,0,23,0,85,64,1,0
"1,08E+23",0,0,78,0,15,0,403,0,0,0,1,0,0,0,0,23,0,1.8,64,1,0
"1,08E+23",0,1,257,0,172,0,9725,0,1,0,1,0,0,0,0,23,0,1.5,65,1,0
"1,09E+23",1,0,179,0,310,0,7010,0,0,0,1,1,0,0,1,23,0,1.6,65,1,0
"1,08E+23",0,0,6301,0,6767,1,46769,0,0,0,1,0,0,0,0,23,0,30.5,65,1,0
"1,08E+23",1,1,420,0,235,0,13698,0,1,1,1,1,0,0,0,23,0,2.4,65,1,0
"1,09E+22",0,0,4641,0,5020,1,34860,0,0,0,1,0,0,0,1,23,0,6.7,65,1,0
1081490376395972614,0,1,164,0,209,0,5501,0,1,1,1,0,0,0,0,23,0,1300,66,1,0
"1,08E+23",0,0,931,0,816,0,5686,0,0,0,1,0,0,0,1,23,0,10,66,1,0
"1,08E+23",0,0,501,0,357,0,2521,0,0,0,1,0,0,0,0,23,0,4.7,66,1,0
"1,26E+23",0,0,710,0,100,0,3801,0,0,0,1,1,0,0,1,23,0,34,67,1,0
"1,13E+23",0,0,78,0,30,0,871,0,1,0,1,1,0,0,1,23,0,24,67,1,0
"1,09E+23",0,0,1073,0,1117,1,9671,0,1,0,1,0,0,0,1,24,0,910,68,1,0
"1,09E+23",0,0,1073,0,1117,1,9671,0,1,0,1,0,0,0,1,24,0,890,67,1,1
"1,09E+23",1,1,559,0,40,0,3329,0,1,0,1,0,0,0,1,24,0,17,100,1,1
"1,06E+23",1,1,479,0,225,0,17029,0,1,0,0,1,0,0,1,24,0,190,72,1,1
"1,06E+23",1,1,9,1,39,0,9733,0,0,1,1,0,0,0,1,24,0,120,0,0,0
"1,07E+23",0,1,91,0,115,0,3440,0,1,0,1,0,0,0,1,24,0,20,35,0,0
"1,06E+23",1,0,1451,0,1460,1,19010,0,0,0,0,0,0,0,1,24,0,3500,0,0,0
"1,07E+23",0,1,445,0,745,1,53327,0,1,1,1,0,0,0,0,24,0,57,58,0,0
"1,08E+23",0,0,106,0,12,0,601,0,0,0,1,0,0,0,0,24,0,10,59,0,0
"1,06E+23",0,0,1448,0,921,0,33000,0,0,0,1,0,0,0,0,24,0,0.85,59,0,0
"1,08E+23",0,0,907,0,181,0,3027,0,1,0,1,0,0,0,0,24,0,1,59,0,0
"1,07E+23",0,0,974,0,854,0,4466,0,0,0,1,0,0,0,0,24,0,33,60,1,0
"1,07E+23",0,0,869,0,1165,1,10100,0,0,0,1,0,0,0,0,24,0,64,60,1,0
"1,08E+23",1,1,141,0,62,0,2228,0,1,0,1,0,0,0,0,24,0,350,61,1,0
"1,07E+23",0,0,2285,0,2488,1,9102,0,0,0,1,0,0,0,0,24,0,36,61,1,0
"1,07E+23",1,0,40,0,31,0,2036,0,1,0,1,1,0,0,0,24,0,11,61,1,0
"1,07E+23",1,1,810,0,26,0,663,0,1,0,1,0,0,0,1,25,0,2.9,58,1,1
"1,07E+23",0,1,1018,0,923,0,1700,0,1,0,0,0,0,0,0,25,0,13,14,0,0
"1,02E+22",0,0,120,0,81,0,544,0,1,0,0,1,0,0,0,25,0,6,11,0,0
"1,03E+23",0,0,244,0,30,0,76,0,0,0,0,0,0,0,0,25,0,1,39,0,0
"1,05E+23",0,1,163,0,3,0,916,0,1,0,0,0,1,1,0,25,0,5,85,1,1
"1,06E+23",0,1,4329,0,1205,1,93503,0,1,1,1,0,0,0,0,25,0,2.7,57,0,0
"1,06E+23",1,1,2404,0,211,1,14867,0,0,1,1,0,0,0,0,25,0,1600,58,0,0
"1,07E+22",1,1,4544,0,831,0,4485,0,0,0,0,0,0,0,1,26,0,64,97,1,1
"1,07E+23",1,1,15838,0,16385,1,10758,0,1,0,0,0,0,0,1,26,0,230,18,0,1
1450432981,0,1,94,0,150,0,12035,0,0,0,0,0,0,0,0,26,0,1,51,0,0
"1,04E+23",1,1,416,0,239,0,2348,0,0,1,0,1,0,0,0,26,0,46,0,0,0
"1,04E+23",1,0,465,0,548,0,15014,0,0,0,1,0,0,0,1,26,0,500,93,1,1
"1,04E+23",0,1,1330,0,327,1,13955,0,1,0,1,1,0,0,0,26,0,1.9,53,0,0
"1,05E+23",1,1,603,0,153500,1,53300,0,1,1,1,0,0,0,1,26,0,8.3,54,0,0
"1,04E+23",0,1,953,0,879,1,8516,0,0,1,1,0,0,0,0,26,0,26.5,54,0,0
"1,05E+23",0,0,1679,0,1303,1,20732,0,1,0,0,0,0,0,1,26,0,0.95,54,0,0
"1,04E+23",0,0,136,0,227,1,7115,0,1,0,1,1,0,0,1,26,0,47,55,0,0
"1,05E+23",0,1,427,0,551,0,12957,0,1,1,1,0,0,0,0,26,0,6.1,55,0,0
"1,05E+23",0,0,1367,0,797,0,6151,0,1,0,1,1,0,0,0,26,0,5.8,56,0,0
"1,05E+23",1,1,527,0,34,0,307,0,1,0,1,0,0,0,1,26,0,35,57,0,0
"1,05E+23",1,1,39971,0,632301,1,743457,0,0,1,0,0,0,0,1,27,0,7800,0,0,1
"1,05E+23",1,1,2725,0,2547,1,2057,0,1,0,0,0,0,0,0,27,0,24,10,0,0
"1,05E+23",1,1,3065,0,1974,1,12620,0,1,0,0,0,0,0,1,27,0,78,88,1,1
"1,03E+23",0,0,15,1,8,0,39245,0,1,0,1,1,0,0,1,27,0,340,0,0,1
"1,03E+23",1,0,21,1,97,0,436,0,0,0,0,0,0,0,1,27,0,10,7,0,0
"1,04E+23",0,1,907,0,181,1,3027,0,1,1,1,1,0,0,0,27,0,3.7,52,0,0
"1,04E+23",0,1,146,0,425,0,20975,0,0,0,0,0,0,0,0,27,0,0.61,52,0,0
"1,04E+23",0,0,109,0,26,0,1786,0,0,0,0,1,0,0,0,27,0,1.2,52,0,0
"8,90E+22",0,0,161,0,8,0,194,0,0,0,1,0,0,0,1,27,0,150,53,0,0
"1,04E+23",1,1,8783,0,22263,1,24086,0,0,0,0,0,0,0,1,28,0,86,29,0,1
"1,04E+23",0,0,1087,0,62698,1,5835,0,0,0,0,0,0,0,0,28,0,39,3,0,0
"9,97E+22",1,0,503,0,49,0,4244,0,0,0,0,0,0,0,1,28,0,9,71,1,0
"1,02E+23",0,1,1120,0,1044,1,24289,0,1,0,1,1,0,0,1,28,0,27,57,0,1
"1,02E+23",1,0,3480,0,2617,1,100895,0,1,0,0,1,0,0,1,28,0,1200,42,0,1
"1,02E+23",1,1,4061,0,94784,1,73194,0,0,1,0,0,0,0,1,29,0,980,8,0,1
"1,03E+23",0,0,184,0,89,0,1421,0,1,0,1,1,0,0,0,29,0,44,4,0,0
"1,03E+23",0,0,2915,0,2932,1,102906,0,0,0,1,0,0,0,1,29,0,1200,91,1,1
"9,43E+22",1,1,1,1,2,0,64,0,0,0,0,0,0,0,0,29,0,0,2,0,0
"1,00E+23",0,0,461,0,235,0,5318,0,0,0,0,1,0,0,0,29,0,48,1,0,0
"1,01E+23",0,1,231,0,113,0,1270,0,0,0,0,1,0,0,1,29,0,32,68,1,0
"1,01E+23",0,1,103,0,44124,1,5518,0,0,1,1,1,0,0,0,29,0,11,51,0,0
"1,01E+23",0,0,1216,0,724,0,2671,0,1,0,1,1,0,0,0,29,0,4.2,51,0,0
"1,01E+23",0,0,5,1,2,0,1042,0,0,0,1,1,0,0,1,29,0,32,51,0,0
"9,43E+22",0,1,4970,0,4918,0,17673,0,1,0,1,0,0,0,0,29,0,0.74,51,0,0
"1,02E+23",1,0,8962,0,39615,1,16646,0,1,0,1,0,0,0,1,30,0,220,18,0,1
"1,02E+23",0,0,3534,0,4220,1,23659,0,0,1,0,0,0,0,0,30,0,170,12,0,0
"1,02E+23",0,0,655,0,450,0,66,0,1,0,0,0,0,0,1,30,0,170,8,0,0
"1,02E+23",0,1,1848,0,7008,1,18803,0,0,0,0,0,0,0,1,30,0,730,23,0,0
"1,02E+23",0,0,663,0,457,0,72,0,1,0,0,0,0,0,1,30,0,130,8,0,0
"1,01E+23",1,1,19,0,56,0,37,1,1,0,0,0,0,0,1,30,0,2700,80,1,1
"9,95E+22",0,0,825,0,819,0,13142,0,0,0,0,1,0,0,1,30,0,31,43,0,0
"1,01E+23",0,1,786,0,596,1,6203,0,0,1,1,1,0,0,0,30,0,99,49,0,0
"1,00E+23",0,1,191,0,368,1,16363,0,1,0,1,0,0,0,0,30,0,37,49,0,0
1006454290783694848,0,0,764,0,644,0,5079,0,0,0,1,1,0,0,1,30,0,22,49,0,0
"1,00E+22",0,1,439,0,389,0,2048,0,1,1,1,0,0,0,0,30,0,66,50,0,0
"1,01E+23",0,0,553,0,155,0,21,1,0,0,0,0,0,0,1,31,0,2.6,43,0,0
"1,01E+23",0,1,2470,0,2530,1,4059,0,0,0,0,0,0,0,0,31,0,48,36,0,0
"1,00E+23",1,0,1289,0,463,0,201,0,0,0,0,1,0,0,0,31,0,12,39,0,0
"9,79E+22",0,0,128,0,3,0,12,1,1,0,0,0,1,0,0,31,0,0,9,0,0
"9,80E+22",1,1,5498,0,5460,1,93424,0,0,1,0,1,0,0,1,31,0,1500,57,0,1
"9,83E+22",1,0,1047,0,1063,1,5745,0,0,0,0,0,0,0,1,31,0,210,3,0,0
"9,89E+22",0,1,158,0,151,0,13180,0,0,0,1,0,0,0,0,31,0,8.1,47,0,0
"9,95E+22",0,1,464,0,150,0,1686,0,0,1,1,1,0,0,0,31,0,44,47,0,0
"9,95E+22",0,0,285,0,95,0,3560,0,1,0,1,1,0,0,0,31,0,12,47,0,0
"9,85E+22",0,0,979,0,511,0,9306,0,1,0,1,1,0,0,0,31,0,8.9,47,0,0
"9,79E+22",0,1,2176,0,671,0,24600,0,1,1,1,0,0,0,1,31,0,20,48,0,0
"9,91E+22",0,1,438,0,1436,1,1409,0,1,0,1,0,0,0,0,31,0,13,48,0,0
"9,90E+22",0,0,2118,0,1194,1,7903,0,1,0,1,1,0,0,1,31,0,5,48,0,0
"9,75E+22",0,1,51,0,27,0,488,0,1,0,1,1,0,0,0,32,0,16,56,0,0
"9,80E+22",1,1,479,0,229,0,7092,0,0,0,1,1,0,0,1,32,0,1100,13,0,1
"8,95E+22",0,1,840,0,591,1,16251,0,1,0,0,1,0,0,0,32,0,3.2,45,0,0
"8,95E+22",0,1,476,0,83,0,1799,0,0,0,0,1,0,0,1,32,0,18,45,0,0
"9,83E+22",0,1,314,0,382,0,6147,0,1,0,1,0,0,0,0,32,0,3.5,46,0,0
"9,85E+22",1,1,111,0,314,1,5096,0,1,0,1,0,0,0,0,32,0,5,46,0,0
"9,83E+22",0,0,0,0,294,0,4871,0,0,0,1,0,0,0,1,32,0,16,46,0,0
"9,90E+22",1,1,5184,0,5413,1,1121,0,0,0,0,0,0,0,0,33,0,10,16,0,0
"9,90E+22",0,1,343,0,243,0,2200,0,1,0,0,0,0,0,0,33,0,160,38,0,0
"9,84E+22",0,1,358,0,361,0,6708,0,1,0,0,0,0,0,0,33,0,98,70,1,0
"9,62E+22",1,1,77,0,9,0,250,0,0,0,0,0,0,0,1,33,0,11,63,1,0
"9,65E+22",0,0,59,0,55,0,740,0,1,1,0,1,0,0,0,33,0,19,13,0,0
"9,67E+22",1,1,625,0,344,0,3255,0,0,0,0,1,0,0,0,33,0,31,28,0,0
"9,62E+20",0,1,207,0,83,0,3365,0,0,0,1,1,0,0,0,33,0,34,10,0,0
"9,63E+22",1,0,682,0,541,0,19738,0,0,0,0,1,0,0,1,33,0,650,83,1,1
"9,72E+22",0,0,1729,0,1175,1,8029,0,0,0,1,0,0,0,1,33,0,0.66,43,0,0
"1,24E+23",1,0,1456,0,1367,1,8723,0,0,1,1,0,0,0,0,33,0,27,43,0,0
"9,69E+21",1,0,121,0,1841,1,45569,0,0,0,1,0,0,0,1,33,0,24.4,43,0,0
"9,75E+22",1,1,246,0,349,1,6197,0,0,1,1,0,0,0,0,33,0,0.74,43,0,0
"9,75E+22",0,0,698,0,639,0,398,0,0,1,1,0,0,0,0,33,0,78,43,0,0
"9,75E+22",1,1,12915,0,52985,1,268302,0,1,1,0,0,0,0,1,34,0,1900,0,0,1
"9,72E+22",1,1,810,0,148,0,1027,0,1,0,1,0,0,0,0,34,0,3.5,40,0,0
"9,52E+22",0,0,538,0,178,0,454,0,0,0,0,0,0,0,0,34,0,6,15,0,0
"9,55E+22",1,0,415,0,58,0,6558,0,0,0,0,0,0,0,1,34,0,37,50,0,0
"9,59E+22",0,1,1448,0,921,1,33000,0,1,1,1,0,0,0,0,34,0,230,40,0,0
"1,74E+23",0,0,1115,0,123,0,4822,0,0,0,1,0,0,0,0,34,0,100,40,0,0
"9,63E+22",0,0,186,0,147,0,769,0,0,0,1,0,0,0,0,34,0,3.3,41,0,0
"9,60E+22",0,0,812,0,772,0,13900,0,0,0,1,0,0,0,0,34,0,2.1,42,0,0
"9,68E+22",1,0,2670,0,4038,0,27145,0,0,0,1,0,0,0,0,34,0,0.54,42,0,0
"9,61E+22",0,0,259,0,265,0,9082,0,0,0,0,0,0,0,1,34,0,17,42,0,0
"7,30E+22",0,0,179,0,65,0,48,1,1,0,0,1,0,0,0,35,0,0.2,8,0,0
"9,66E+22",0,1,1547,0,1304,1,4726,0,0,0,0,0,0,0,0,35,0,85,0,0,0
"9,60E+22",1,0,646,0,46,0,807,0,0,0,0,0,0,0,0,35,0,8.2,16,0,0
"9,45E+22",0,1,11,1,2,0,560,0,1,0,0,0,0,0,0,35,0,6,1,0,0
"9,54E+22",0,0,330,0,37,0,571,0,1,0,0,0,0,0,0,35,0,50,39,0,0
"9,48E+22",0,0,86,0,28,0,1396,0,0,0,1,1,0,0,0,35,0,0.92,39,0,0
"9,43E+21",0,1,158,0,39,0,525,0,1,0,1,1,0,0,0,35,0,160,39,0,0
"9,50E+22",0,1,9554,0,11900,1,46975,0,1,0,1,0,0,0,0,35,0,2.8,40,0,0
"9,44E+22",0,0,352,0,171,0,3538,0,0,0,1,0,0,0,0,35,0,7.4,40,0,0
"9,49E+22",1,1,5359,0,217961,1,395573,0,1,1,0,0,0,0,1,36,0,14000,0,0,1
"9,54E+22",1,1,586,0,509,0,345,0,0,0,0,0,0,0,1,36,0,17,45,0,1
"9,44E+22",0,0,3965,0,2352,1,14951,0,0,0,0,0,0,0,0,36,0,25,23,0,0
"8,89E+22",0,0,161,0,3,0,1,1,1,0,1,0,1,1,0,36,0,1,0,0,1
"9,31E+22",0,1,1948,0,1652,1,4291,0,1,0,0,1,0,0,0,36,0,200,49,0,1
"9,28E+21",0,0,1438,0,1079,1,4832,0,1,0,1,1,0,0,1,36,0,250,97,1,1
"9,40E+22",0,0,7398,0,7031,1,3994,0,1,0,0,0,0,0,0,37,0,180,20,0,0
"9,23E+21",1,1,563,0,561,0,69165,0,0,0,0,1,0,0,1,37,0,190,99,1,1
919214361574436864,1,1,370,0,1192,1,64200,0,0,1,1,0,0,0,0,37,0,44,39,0,0
"9,31E+22",0,1,2017,0,1588,1,5207,0,1,0,0,0,0,0,1,38,0,320,77,1,1
"9,18E+21",0,0,54,0,133,0,2459,0,0,0,1,0,0,0,1,38,0,4.3,38,0,0
"8,98E+22",0,1,124,0,156,1,2251,0,1,1,1,0,0,0,0,38,0,8.8,39,0,0
916124206173102080,0,1,139,0,64,0,8759,0,1,0,1,1,0,0,0,38,0,8.7,39,0,0
"9,19E+22",0,0,8532,0,32091,1,126750,0,0,1,0,0,0,0,1,39,0,750,4,0,0
"8,98E+22",0,0,721,0,627,0,21957,0,0,0,0,1,0,0,0,39,0,8,23,0,0
"8,96E+22",1,1,150,0,52,0,1525,0,1,0,0,1,0,0,1,39,0,47,86,1,1
906809370016489473,0,1,146,0,50,0,3941,0,0,0,1,1,0,0,1,39,0,17,38,0,0
"9,04E+22",0,1,5305,0,17331,1,77919,0,1,0,0,0,0,0,1,40,0,20,71,1,1
"9,09E+22",0,0,237,0,30,0,107,0,0,0,0,0,0,0,0,40,0,1.1,49,0,0
"9,11E+22",0,1,1037,0,379,0,24013,0,0,0,0,0,0,0,1,40,0,350,73,1,0
"8,84E+22",1,1,1650,0,1573,1,9945,0,0,0,0,1,0,0,1,40,0,88,19,0,1
"8,83E+22",0,0,4329,0,1205,1,93503,0,0,0,1,1,0,0,0,40,0,16,38,0,0
"8,95E+22",0,0,804,0,657,0,6740,0,0,0,1,0,0,0,0,40,0,0.77,38,0,0
"8,95E+22",0,0,156,0,27,0,1907,0,1,0,1,1,0,0,0,40,0,87,38,0,0
508879101,0,0,350,0,72,0,757,0,1,0,1,1,0,0,1,40,0,2,38,0,0
"8,98E+21",1,1,4098,0,5395,1,68491,0,0,0,0,0,0,0,0,41,0,360,4,0,0
"8,97E+21",1,0,437,0,159,0,393,0,0,0,1,1,0,0,1,41,0,46,84,1,1
"8,72E+22",1,1,79,0,16,0,2152,0,1,0,1,0,0,0,0,41,0,2,77,1,1
"8,83E+21",0,1,631,0,644,0,11021,0,0,0,1,0,0,0,0,41,0,3.6,37,0,0
885026098492448771,1,1,139,0,17,0,376,0,1,0,1,0,0,0,0,41,0,11,37,0,0
877347765994438656,0,0,14,1,1,0,70,0,0,0,1,0,0,0,0,41,0,14,38,0,0
"8,72E+22",1,0,4798,0,6621,1,11643,0,0,0,0,0,0,0,0,42,0,25,25,0,0
"8,88E+22",0,0,190,0,42,0,587,0,1,0,1,0,0,0,1,42,0,1.9,0,0,0
